	11_SUR	18_DCM	18_SUR	22_SUR	23_DCM	25_DCM	25_SUR	30_DCM	31_SUR	32_DCM	32_SUR	33_SUR	34_DCM	34_SUR	36_DCM	36_SUR	37_MES	38_DCM	38_MES	38_SUR	39_DCM	39_MES	39_SUR	41_DCM	41_SUR	42_DCM	42_SUR	45_SUR	46_SUR	48_SUR	52_DCM	52_SUR	56_MES	56_SUR	58_DCM	62_SUR	64_DCM	64_MES	64_SUR	65_DCM	65_SUR	66_DCM	66_SUR	67_SUR	68_DCM	68_MES	68_SUR	70_MES	70_SUR	72_DCM	72_MES	72_SUR	76_DCM	76_MES	76_SUR	78_DCM	78_MES	78_SUR	82_DCM	82_SUR	84_SUR	85_DCM	85_MES	85_SUR	100_DCM	100_MES	100_SUR	102_DCM	102_MES	102_SUR	109_DCM	109_SUR	111_DCM	111_MES	111_SUR	122_DCM	122_MES	122_SUR	123_DCM	123_SUR	124_DCM	124_SUR	125_DCM	125_SUR	137_DCM	137_MES	137_SUR	138_DCM	138_MES	138_SUR	155_DCM	155_MES	155_SUR	158_DCM	158_MES	158_SUR	163_MES	163_SUR	168_DCM	168_IZZ	168_SUR	173_DCM	173_SUR	175_IZZ	175_SUR	175_ZZZ	178_SUR	180_SUR	180_ZZZ	188_DCM	188_SUR	189_DCM	189_MES	189_SUR	191_SUR	193_SUR	194_DCM	194_SUR	196_SUR	201_DCM	201_MES	201_SUR	205_MES	205_SUR	206_MES	206_SUR	208_SUR	209_MES	209_SUR	210_MES	210_SUR
155_MES	96.5512	92.9822	94.3563	94.2356	91.5447	90.8576	93.4331	95.1966	97.5790	98.2486	98.5225	98.3697	97.7898	97.9533	98.6953	98.4837	96.6717	97.2306	95.7709	97.5330	97.6869	95.7198	97.7306	98.0380	98.0976	97.9275	98.1387	98.4996	98.0015	98.6063	97.7544	98.3005	94.6528	97.7287	98.2008	98.0108	97.0133	90.8042	96.4828	95.0027	95.7950	89.7565	89.1457	94.1336	91.5045	86.7681	91.5590	94.2423	93.9259	96.4924	92.3918	97.1836	94.9867	92.2286	96.3289	94.5815	89.9528	94.4638	94.1683	94.9884	95.7869	96.1744	94.6814	96.4218	96.2637	93.4612	97.8579	94.8689	92.7255	96.5716	97.9745	97.1642	95.9158	93.2798	97.6092	97.8153	93.0842	98.3376	96.5450	98.2609	97.9253	98.1944	97.9946	98.7278	95.6713	93.7666	97.3781	94.6804	93.9370	97.9360	73.3095	0.0000	99.9755	85.2523	86.9045	86.2746	96.5564	93.4052	89.6343	89.0894	91.1354	90.8554	94.5665	93.8666	86.8403	93.6336	90.8234	95.2380	91.5761	90.4610	90.0779	92.3713	86.9935	92.5685	96.6682	94.3546	95.0062	95.4318	95.6596	94.7530	90.0600	94.6214	90.6353	94.3371	92.4258	92.5878	92.5590	87.1233	89.8690	93.8596	89.7563
155_SUR	99.7084	99.9453	99.5635	99.9772	99.9598	99.9280	99.9709	99.4739	99.8596	99.3113	99.9079	99.9034	99.9066	99.9555	99.9655	99.9234	99.8425	99.9719	99.7910	99.9537	99.9757	99.8721	99.9665	99.2097	99.9437	99.9563	99.9449	99.9106	99.8917	99.9623	99.9549	99.9674	99.8258	99.9259	99.9659	99.9632	99.9291	99.9462	99.9177	99.9483	99.9035	99.9323	99.9234	99.9735	99.9655	99.8571	99.9260	99.9348	99.9098	99.9403	99.8482	99.9547	99.9343	99.7509	99.9387	99.9047	99.8700	99.8605	99.8495	99.9454	99.9088	99.8883	99.9035	99.9582	99.9646	99.9565	99.9602	99.9713	99.9592	99.9720	99.8545	99.9545	99.9415	99.9552	99.9580	99.9533	99.9398	99.9584	99.9191	99.9344	99.9675	99.9670	99.9568	99.9622	99.9817	99.9449	99.9808	99.9558	99.9498	99.9724	99.8779	99.8204	0.0000	99.9113	99.8706	99.8996	99.2963	99.9341	99.8307	99.7810	99.8227	99.9423	99.9395	99.9190	99.9357	99.9372	99.9313	99.9483	99.9135	99.9403	99.7598	99.9709	99.9691	99.9660	99.9699	99.9699	99.9013	99.9783	99.9757	99.9511	99.9554	98.9403	99.9705	99.9701	99.9602	99.9576	99.9740	99.8658	99.9516	99.9626	99.9567
158_DCM	96.5078	95.4014	94.2703	94.6917	94.6311	92.1954	94.5484	97.0410	97.4800	98.6298	99.1430	98.7194	98.7647	98.1115	99.1654	98.3803	98.5273	98.1173	98.0524	98.0849	98.5435	97.9898	98.5742	99.0475	98.2433	98.3813	98.4571	98.5618	97.9307	98.8514	98.8147	98.7602	98.2546	98.4197	99.0208	98.5337	98.5154	96.1408	97.6580	96.9565	97.9522	92.9071	92.9884	94.9501	95.1077	92.2092	94.8645	96.3276	95.8143	98.1464	96.6531	97.5953	96.7585	95.9391	97.3933	96.7139	93.6217	97.0600	92.1008	93.0909	95.2995	94.4618	95.9465	95.7872	97.6499	97.1378	98.2423	96.4645	96.3956	97.5232	98.7084	98.2037	97.1153	96.9697	97.9494	98.5461	96.0909	98.4234	98.0137	98.3195	98.6457	98.8232	99.0022	98.9447	97.4212	96.0891	98.2181	97.3259	96.2467	98.6350	79.4361	78.9151	99.9827	0.0000	79.6424	72.8758	93.9607	83.7070	79.5877	80.2510	82.8143	77.9655	85.7831	87.2369	78.7821	82.4780	82.0231	85.8344	83.4472	81.9294	82.6178	83.1694	80.4264	84.9082	91.3547	87.4697	87.3715	87.6085	88.9038	87.9744	84.1502	89.4545	83.0428	88.0874	80.0441	86.9091	84.5148	76.4683	78.4233	86.4725	75.1105
158_MES	97.3688	97.6941	96.2070	97.0646	97.7283	95.5628	96.6934	98.1482	97.2220	98.2326	99.4492	99.1334	99.0371	98.2499	99.5937	98.7349	97.7920	98.2430	97.5040	98.4333	98.7545	96.3829	98.5311	99.2172	98.5218	98.8528	98.3978	98.6538	98.1108	99.0879	99.3276	99.2838	96.1280	98.5421	99.4437	98.9361	99.2127	94.8597	98.3524	97.6484	98.1434	96.1053	95.8041	96.6631	97.4407	91.3477	96.8945	94.2789	97.3859	98.9840	95.3724	98.2647	96.9864	93.8776	97.5299	97.8198	91.7816	97.2050	94.4248	95.4484	94.3285	93.3513	90.4387	94.3756	98.2923	96.1401	98.3364	98.1583	95.8825	98.4127	99.3613	98.4490	97.4444	95.9483	98.3119	98.6839	94.4774	98.7594	98.2754	99.0138	99.0091	98.8697	98.9593	99.2475	98.4594	95.7363	98.7519	97.8691	95.4821	98.7409	82.0440	81.4467	99.9750	79.8266	0.0000	78.3852	91.4912	86.7692	85.7760	86.0360	86.8057	82.9852	88.5897	86.8963	77.7015	85.4361	81.6513	86.2870	82.9661	85.6802	83.0763	85.9602	78.7275	88.3152	93.9854	90.5034	88.2491	91.6118	91.7905	87.2075	78.3135	86.9054	78.6190	86.9154	85.2352	90.4237	89.1933	82.3512	82.8099	92.2688	86.9866
158_SUR	96.0323	96.0350	92.9921	95.0600	96.0550	92.2415	95.7497	97.5705	97.3395	98.6328	99.2865	98.4653	98.9630	97.8490	99.3319	98.8412	98.1774	98.3168	98.6008	98.1235	98.7146	97.1612	98.7221	99.0699	98.0605	98.6755	98.7202	98.9187	98.4266	99.1088	99.0748	98.9375	98.5230	98.7893	99.1309	99.0771	98.8273	96.1764	97.7878	97.4172	97.4945	93.4254	93.7182	95.5248	96.0288	93.6309	94.6109	96.1211	96.7438	98.5417	97.2843	97.9838	96.4445	95.7646	97.9981	96.4389	93.9552	97.2129	92.9849	93.1125	94.9258	95.1118	96.9904	96.1641	97.7611	96.5952	97.7587	96.9482	94.7631	97.1071	98.9550	97.5590	96.0082	96.3341	97.3385	97.9290	95.6785	97.6683	98.6390	98.3252	98.6023	98.4031	97.9363	98.3414	97.7881	94.4513	98.1030	96.6524	94.5865	97.6163	79.8199	81.7313	99.9817	74.7481	79.6936	0.0000	94.2478	87.6310	76.2824	77.2291	75.5144	76.2183	82.5415	81.6982	76.2086	78.0266	76.5640	83.5547	83.4166	84.0575	80.5421	84.0047	83.3753	86.1916	92.3760	89.5352	88.3481	88.8465	88.3372	89.8292	85.9592	90.6087	84.1529	89.4671	83.4328	89.8165	87.5729	76.7620	80.7951	91.1697	79.5933
163_MES	98.2292	97.7833	97.6348	97.7987	97.7541	97.0894	97.6833	98.2791	99.0072	99.0163	99.5014	99.3892	99.3386	99.2370	99.5520	99.3853	99.0032	99.0278	98.7207	99.0862	99.2454	98.8094	99.2422	99.1396	99.2634	99.2956	99.2562	99.3297	99.1190	99.3782	99.3650	99.3261	98.2844	99.2179	99.4372	99.2449	99.2397	96.8885	98.9128	98.3399	98.9241	96.1853	96.0489	97.1718	97.4848	93.7265	97.3843	97.4576	97.9235	99.0129	97.2543	98.9905	98.5182	96.2057	98.8338	98.2575	94.4994	96.6644	94.8947	95.7679	96.5930	95.9287	95.1073	96.8911	98.6632	98.1069	99.1670	98.1639	97.4715	98.5838	99.1242	98.9425	98.6429	98.1952	99.0861	99.2085	97.8004	99.2486	99.0427	99.3124	99.3181	99.3776	99.4713	99.5272	98.4257	97.9732	98.9348	98.4758	98.0280	99.2986	85.3855	88.3841	99.6756	85.7512	79.7415	85.4223	0.0000	89.4777	87.5632	87.2868	89.4509	86.1984	90.3096	89.6258	83.0306	89.6608	87.0291	92.1092	86.5574	86.7009	86.4564	87.1436	82.8065	88.5556	92.8410	91.2197	89.9981	90.5479	90.3563	88.3358	84.4885	89.2553	82.8945	88.4165	87.1398	88.8861	87.4486	83.9355	85.7497	92.6810	84.9868
163_SUR	97.6087	97.6715	96.0872	97.6122	96.8217	95.6434	97.4024	98.1279	98.8503	99.1713	99.4236	99.3855	99.1674	99.2748	99.4581	99.2889	98.6625	98.7433	98.4657	99.1453	99.2006	98.6059	99.2437	99.3027	99.2284	99.1732	99.3245	99.3464	98.9134	99.3024	99.1314	99.1679	98.1047	99.3057	99.3187	99.2823	98.9575	95.6987	98.8696	98.2292	98.7451	95.9368	95.8126	96.6031	97.1336	92.6501	97.1654	96.8561	97.8412	98.6196	96.9261	99.0261	98.1271	96.0054	98.7148	98.2937	93.9470	98.0057	94.1258	94.8941	94.9022	93.3405	94.3549	95.5485	98.4546	97.5138	99.1574	97.8463	96.6606	98.4634	99.1991	99.0437	98.7270	97.3871	99.0954	99.2296	96.6278	99.1114	98.8902	99.2759	99.2756	99.2710	99.3327	99.5592	98.0603	97.4169	98.5383	98.0197	97.0216	99.1207	84.3313	82.8700	99.9766	70.3986	75.7426	75.8614	91.8973	0.0000	79.6366	77.2231	82.0316	75.6475	84.6386	81.9043	76.0585	77.9749	75.5003	83.8390	82.3334	80.7262	78.7470	81.2365	78.9940	84.4149	91.8947	87.5152	87.7950	89.0690	89.4047	85.7809	78.3791	85.4409	77.2926	84.6948	78.9102	87.4188	86.0130	79.9649	76.2026	84.4545	79.2672
168_DCM	96.8725	96.7641	94.1574	95.7072	96.4016	93.5327	96.1604	97.9811	97.3905	99.0655	99.3174	98.4994	98.9982	97.9869	99.4030	98.8519	98.3255	98.6682	98.7285	98.5681	99.0126	97.9846	98.7790	99.2734	98.3441	98.6765	98.7862	98.5975	98.3949	99.1132	99.1125	98.8086	98.4391	98.7656	99.0254	99.1108	98.9140	96.2561	98.1721	97.7034	98.1381	94.4576	94.0687	95.4331	96.7741	93.7583	95.4738	96.7197	97.2726	98.6377	97.6001	98.1741	96.5718	96.1491	98.1269	96.6972	94.2822	97.9273	93.6311	93.9106	96.3173	95.6671	96.4163	96.1920	98.2775	97.1739	98.3293	97.5329	96.5924	97.9587	99.1284	98.1503	97.0863	96.9806	97.9791	98.1419	95.9825	97.9603	98.5938	98.5307	98.6735	98.8429	98.5158	98.6665	98.0861	94.9978	98.2044	97.3674	95.6535	98.2016	87.5149	87.2255	99.9715	82.4049	87.6272	78.0399	95.4562	90.3386	0.0000	63.4540	65.0331	67.0140	75.6523	78.0984	72.4345	76.2165	76.2205	84.9551	82.2961	79.4414	79.0729	79.6469	79.2690	82.5034	90.3029	88.1471	86.1589	87.0767	87.6154	87.0544	87.0242	89.4153	83.3494	87.5268	80.5201	87.5636	85.5063	78.8662	81.0236	92.2726	80.6355
168_IZZ	96.8088	96.4862	94.3293	96.1625	96.0346	93.9328	96.8385	97.8922	98.1707	99.1946	99.2758	98.4100	98.9265	97.7438	99.3315	98.9434	98.0264	98.5449	98.6258	98.7061	98.9760	97.8281	98.8220	99.2111	98.4902	98.2956	98.6829	98.3030	98.1046	98.9272	99.0276	98.8085	98.3490	98.8756	99.0161	99.0804	98.7770	95.7057	98.1930	97.6506	98.1201	94.0771	94.0760	95.1161	96.6299	93.4332	95.3689	96.6679	97.1900	98.5144	97.5821	98.1372	96.9413	95.6384	98.2947	97.2809	94.4000	98.0014	93.4826	93.7479	95.7995	95.1456	95.8413	95.8657	98.1804	96.7473	98.5728	97.1831	95.9830	97.4628	99.1047	98.1751	97.0157	96.4635	98.1951	98.1538	95.8345	97.3836	98.7894	98.6234	98.6237	98.6631	98.4628	98.6425	98.0181	95.7484	98.1223	97.4012	95.7859	98.4310	87.5064	86.9232	99.9641	83.4441	88.1869	79.4954	95.4828	89.4903	64.4575	0.0000	68.0186	67.8245	77.4428	78.0772	70.2248	76.9461	76.1457	86.5899	84.8394	76.1819	77.3157	77.4735	77.5964	81.6720	90.1289	87.4804	86.8361	86.4012	86.9489	87.1059	88.1256	89.5664	82.7979	88.2810	80.0765	86.5178	85.4858	77.8472	80.5950	91.8239	80.2456
168_SUR	96.5217	96.5502	92.2358	95.2730	96.6888	93.0693	95.9117	97.8714	96.8829	98.6985	99.3473	98.2496	98.9705	97.1787	99.4382	98.6744	97.8606	98.5108	98.6193	98.2433	98.8132	96.7487	98.5664	99.0775	97.7522	98.5926	98.4626	98.2479	98.3123	99.0695	99.2022	98.8807	98.1262	98.8177	99.1027	99.0904	98.9787	95.5907	98.0178	97.7028	97.7674	94.1365	94.0502	95.5525	96.8264	94.2796	95.0841	96.0516	97.1716	98.7486	97.3773	97.8361	95.7575	95.2954	97.8133	96.8408	93.9522	97.7071	93.3132	93.6988	95.2022	95.5255	96.6217	96.2164	98.0959	96.5370	97.9817	97.3085	95.3499	97.3387	99.1521	97.7185	96.4212	96.0859	97.9047	97.7092	95.0025	97.0692	98.7123	98.4472	98.4938	98.2882	98.1144	98.4603	98.2532	94.8206	98.0570	97.5105	94.8092	98.1627	86.5479	87.9515	99.9671	83.6622	87.3422	74.9964	95.7494	90.5979	61.4358	63.7325	0.0000	69.8030	78.2821	77.2066	71.9120	75.0187	74.5139	84.2619	83.4572	79.9626	78.4418	79.8735	80.9943	82.8705	90.9755	87.9818	86.7482	87.1043	87.8809	88.0597	87.7343	90.9071	85.5424	88.5073	82.9004	89.3354	86.3512	79.3360	82.3715	92.0259	81.8554
173_DCM	97.8804	97.8720	96.5676	97.3290	97.4716	95.5015	97.3676	98.5302	98.4261	99.4442	99.5427	99.1556	99.3618	98.9210	99.5853	99.2576	98.7007	99.1049	99.0687	99.1486	99.3454	98.6596	99.3358	99.4360	98.9423	99.1708	99.1019	99.2420	99.0645	99.4102	99.3263	99.2343	99.1164	99.3114	99.4053	99.3629	99.1521	97.0304	98.9397	98.4631	98.9467	96.1737	95.7437	96.9106	97.6625	95.0993	97.3705	97.7916	98.2432	98.9661	98.1806	98.7103	97.8594	97.0407	98.6750	97.8344	95.6651	98.5874	94.4664	95.2475	96.3040	94.6304	96.3008	95.9049	98.8827	98.2113	98.8811	98.0675	96.9708	98.3223	99.3446	99.0251	98.3373	97.6617	98.8653	99.0542	97.3455	98.6436	99.1724	98.8797	99.2651	99.3692	99.2333	99.3773	98.5526	97.2201	98.9846	98.1962	97.1873	98.9904	89.8538	90.6639	99.9919	84.2654	87.7390	81.7585	95.8228	90.4284	72.6736	72.5925	77.3177	0.0000	70.2459	77.4514	70.7130	72.2144	73.5907	81.1762	78.6623	72.4255	73.8686	71.0675	73.2466	76.2012	86.4095	85.4183	83.1379	83.5945	84.4300	81.5393	83.2149	85.5352	76.8723	83.4728	75.7546	84.7004	82.8808	78.2857	77.9140	92.2437	80.1448
173_SUR	97.8385	97.9512	96.1408	96.8150	97.8796	95.2252	97.3387	98.6268	97.9529	99.3297	99.5508	98.9773	99.3929	98.6957	99.6367	99.2263	98.4792	99.1980	99.1754	99.0557	99.3768	98.6929	99.3289	99.3882	98.6238	98.8756	99.0217	99.1083	98.5616	99.1187	99.4119	99.0784	99.1288	99.3002	99.4556	99.3966	99.2223	97.4802	98.7647	98.5524	98.9160	96.0760	95.7515	97.1510	97.8918	95.1682	97.0786	97.7034	98.1933	99.1246	98.2380	98.5923	97.6484	96.6895	98.6038	97.5433	95.0475	98.4279	94.3483	94.9078	95.6736	95.0132	96.9616	95.5247	98.9346	98.3410	99.0335	98.4535	97.7865	98.5585	99.3851	98.8355	98.4311	97.7622	98.6198	99.0535	97.2986	98.8012	99.1958	98.7750	99.2915	99.2593	99.0389	99.1500	98.7138	96.3063	98.6512	98.3893	96.7831	99.0262	90.3364	91.8770	99.9876	85.1340	87.9598	80.3908	95.7052	91.1589	70.4644	71.8637	76.1120	56.4304	0.0000	72.9260	67.4381	67.3768	71.6037	79.0858	77.5616	74.1448	74.1951	72.7385	75.3928	76.9547	86.4976	85.5917	82.6445	83.6339	84.3360	82.5763	84.3985	85.7074	78.9787	84.0023	77.2861	85.4334	84.1093	78.7308	78.5867	91.9371	80.5495
175_IZZ	97.1266	97.5756	95.5562	97.2358	98.1485	95.0403	97.8748	98.6326	98.1978	99.1112	99.5365	98.8059	99.2474	97.7130	99.6227	99.0480	98.6545	98.7553	98.6667	98.9378	99.1609	98.1637	99.0552	99.3918	97.8408	98.6227	98.6052	98.5586	98.3012	99.1763	99.4023	98.9028	98.4005	98.8938	99.3449	99.1856	99.2483	96.6006	98.4802	98.3791	98.6075	96.1581	96.0012	97.0622	97.8329	94.5760	96.5361	96.9051	97.8601	99.1502	97.5908	98.2673	96.8888	96.3069	98.2190	97.3345	94.7510	98.2820	95.0043	95.5332	96.0932	95.3086	95.5781	96.0593	98.6950	97.3658	98.7727	98.4335	97.1174	98.4562	99.4141	98.3465	97.4683	97.1697	98.2289	98.3882	96.5015	98.0969	98.9992	98.5958	98.7459	98.6616	98.5219	98.6192	98.7239	95.9402	98.6108	97.8485	95.9186	98.4760	90.1294	90.1402	99.9822	85.6491	85.1317	77.8955	95.0559	88.8008	71.4307	70.5956	73.0409	64.4949	70.8870	0.0000	62.9240	64.9374	72.0828	81.4362	81.7162	80.4542	78.4913	77.5572	76.6949	82.2320	88.9926	87.7489	84.6937	86.1452	85.7733	85.5780	85.5534	87.9906	81.3202	86.5107	79.2384	87.5265	86.2712	79.6812	80.5594	91.5298	81.6869
175_SUR	97.8438	96.8496	96.5779	96.8665	96.7242	94.6132	97.3537	98.0824	98.3996	99.3882	99.3680	98.8329	99.0384	98.4632	99.4634	99.1764	97.9385	98.8252	98.4116	99.0039	99.1220	98.1897	99.1682	99.2794	98.6302	98.7293	99.0527	99.0654	98.8740	99.4086	99.0931	99.1765	98.0666	98.9790	99.2410	99.1507	98.8230	95.0316	98.5080	98.0262	98.5179	94.9734	94.4674	96.0503	96.7588	90.7963	96.0419	96.5079	97.5078	98.5672	96.5289	98.5684	97.1254	95.2689	98.4771	96.9561	92.4800	98.1469	94.4068	95.4549	96.8276	94.6200	93.6303	95.8253	98.3562	96.3060	99.1953	97.8794	96.6308	98.3439	99.1868	98.5962	97.8971	96.8173	98.6720	98.4204	96.4843	98.3053	98.6946	98.9166	98.4852	98.9462	98.6360	98.8530	98.0515	95.9255	98.8189	97.4972	96.3369	98.8686	87.7148	86.5499	99.9910	84.8318	83.9138	81.7310	94.8583	90.5796	77.1389	74.6091	78.8785	70.6807	77.7386	76.4278	0.0000	77.2745	77.2070	87.0794	83.5009	78.2692	78.8285	76.9996	65.0821	81.3926	88.6834	88.1439	83.3152	85.5590	85.8968	85.5340	83.5173	86.9182	78.5390	87.1496	79.2939	84.6696	86.6629	77.5662	81.1588	92.4595	82.7234
175_ZZZ	97.1483	98.0211	94.9673	97.0360	98.0821	94.5752	97.1264	98.6402	97.6969	99.2620	99.6016	98.8395	99.3710	98.4603	99.6559	99.0110	98.0480	99.0764	99.0233	99.0510	99.3859	98.3987	99.3280	99.4746	98.7462	99.0732	98.9824	99.0847	98.7481	99.3440	99.4400	99.2118	98.9886	99.3151	99.4515	99.4188	99.2966	97.0534	98.5383	98.6605	98.9621	96.6402	96.5854	97.6278	98.1047	95.7560	97.4743	97.4291	98.0601	99.1561	98.1004	98.5427	97.6609	96.5022	98.4931	97.6492	95.2918	98.5172	94.8475	95.5149	95.6254	94.7807	96.8092	95.9224	98.9724	98.1053	98.5907	98.3380	96.7127	98.1619	99.4366	98.7070	98.0521	97.2014	98.7512	98.9118	96.6462	98.2696	99.1574	98.7921	99.2790	99.1740	98.9510	99.1882	98.8067	96.5020	98.8981	98.1719	96.5985	98.7546	89.7586	91.2948	99.9883	83.2419	85.9440	77.4263	95.8088	88.4057	73.6115	73.6987	74.8679	62.7858	70.1614	70.1763	69.5965	0.0000	71.0878	77.8001	79.4556	78.7342	77.0649	75.1049	78.1526	79.9995	87.8284	86.0277	84.2596	84.9955	85.0717	83.0793	84.1383	86.4818	80.1749	83.7969	76.4980	87.1633	83.9834	78.2773	78.1327	91.4619	79.0171
178_SUR	96.6518	97.4553	94.1299	96.4290	97.7331	93.4667	96.5740	98.3477	97.1125	98.6321	99.4436	98.4963	99.2058	97.7464	99.5605	98.6563	97.6728	98.5377	98.5991	98.6937	99.0611	97.2227	99.0052	99.3877	98.2904	98.8189	98.6674	98.6522	98.4054	99.1367	99.3436	99.0635	98.1887	98.8833	99.3318	99.1044	99.1866	96.5650	98.3777	97.9794	98.3238	95.4280	95.3039	96.4860	97.5799	94.0384	96.2603	95.9024	97.4712	99.0570	97.3761	97.9696	96.5171	95.7110	97.8588	96.8360	93.9226	97.6980	93.7132	94.5680	94.2726	94.0486	95.2017	94.7197	98.4824	96.4944	97.6080	97.9341	95.6329	97.7964	99.3387	98.2294	96.5478	96.2076	97.4665	98.4209	95.4560	97.6504	98.6878	98.3967	98.8186	98.7546	98.4240	98.5681	98.5442	94.7639	98.6184	97.2589	94.6811	97.9937	86.1481	87.1994	99.9869	82.4606	81.9344	75.4389	94.6361	86.8433	73.0845	72.2376	73.8437	63.9169	73.5045	75.7759	68.8922	70.5055	0.0000	77.5044	75.3069	71.1580	66.9948	71.4639	74.8301	75.4221	86.4580	82.1774	81.9908	82.2609	83.9046	80.1588	79.6502	84.0204	76.4850	80.5371	76.2063	84.7695	81.1306	74.3534	75.7053	91.1631	78.7804
180_SUR	98.3210	98.9639	97.3889	97.8226	99.1742	96.4513	97.7073	99.2992	98.2396	99.4935	99.8016	99.5033	99.7441	99.0737	99.8387	99.3807	99.4332	99.5823	99.5957	99.3201	99.6482	99.3480	99.6235	99.7932	99.1787	99.5647	99.5687	99.5991	99.1897	99.6022	99.7799	99.6210	99.2682	99.5795	99.7786	99.6836	99.7448	99.2580	99.2248	99.2804	99.5744	98.6435	98.5867	98.6699	99.1975	98.3724	98.8281	98.5126	98.5959	99.7018	98.6535	99.0641	98.3645	98.1341	98.4640	98.7401	97.4757	98.9632	97.6959	97.9293	97.7230	97.5476	98.7263	98.1452	99.5443	99.3472	99.1383	99.3629	98.4562	99.3733	99.7330	99.1969	99.1403	99.0654	99.2988	99.4459	98.3918	99.2801	99.2948	99.4503	99.5776	99.4150	99.3221	99.4853	99.5192	98.2131	99.4408	99.1755	98.1744	99.2766	94.4998	95.7051	99.9936	91.0638	91.2703	88.8564	97.8902	94.3885	88.9895	89.9088	89.5565	83.3707	87.3825	89.5849	88.5983	85.3570	85.4549	0.0000	77.6324	89.4051	87.8824	85.6805	89.8351	83.4412	91.4368	90.8537	89.7082	90.5074	90.2311	89.7065	90.0144	92.0159	88.6449	90.0454	86.1644	93.7403	91.3940	89.6516	88.4272	94.9903	89.0247
180_ZZZ	97.9030	97.8663	96.3002	96.6359	97.9901	95.3665	96.1831	98.4136	97.6226	98.8237	99.5805	99.2225	99.3789	98.5525	99.6496	98.7393	99.0826	98.8645	98.8295	98.7207	99.1168	98.4705	99.1268	99.5610	98.9891	99.1909	99.0191	99.0702	98.5097	99.2394	99.5254	99.2933	98.3153	98.5076	99.3853	99.1313	99.4369	98.3085	97.9819	98.2050	98.8337	96.7459	95.8781	97.1092	97.8623	95.5797	96.9678	97.0969	97.3484	99.3029	97.5091	98.3330	97.3407	96.6892	97.5447	97.9454	95.6098	97.7311	95.0903	95.8643	95.8491	95.1916	97.0049	95.7366	98.8893	98.8048	98.6991	98.6013	97.6436	98.8175	99.4099	98.6794	98.3837	98.4608	98.9527	99.1013	97.5953	99.0845	98.6221	99.1140	99.2468	99.1697	98.9615	99.2884	98.9625	97.8192	99.1621	98.7624	97.7498	99.1742	87.7766	90.0641	99.9861	86.3443	85.8191	85.3046	95.2996	91.9779	83.0561	85.0805	85.6442	75.3487	82.2969	86.5851	80.9597	82.2786	79.1205	70.7487	0.0000	77.6139	77.9617	74.9226	80.5636	70.9973	85.2450	84.6129	83.5805	84.3733	84.4469	81.9455	79.1643	85.1712	78.4299	82.1130	80.7840	86.2715	82.5757	82.4224	80.7961	93.3926	83.9657
188_DCM	97.6041	96.2311	93.8719	96.1543	96.7500	93.8831	96.1470	97.8585	96.5619	97.8616	99.0382	98.1278	98.8253	97.0446	99.2800	97.6678	97.3878	97.1926	97.3107	98.0122	98.1433	95.8501	98.0845	99.2919	98.2209	98.3340	97.5178	97.6437	97.4062	98.7734	99.0915	98.5925	97.4947	97.9243	98.8633	98.2391	98.6992	94.9117	97.0199	96.6593	97.2782	93.1680	92.8500	95.1667	96.5459	91.7113	94.6343	95.1040	96.3265	98.6813	96.8045	97.4141	96.2901	95.1076	97.4674	97.5048	93.1666	96.6779	92.5746	93.7568	93.5016	92.9549	94.0391	92.7177	98.2268	95.9902	98.0431	97.2814	96.2251	97.2043	99.1061	97.8495	96.2478	95.3468	97.8158	98.4575	95.1871	97.2514	98.5400	98.4480	98.7113	98.7876	99.2397	99.0239	98.2642	95.8545	98.5094	97.9741	96.2520	98.8065	86.4601	87.5959	99.9894	83.5641	86.8567	84.4247	94.8731	90.3512	78.3073	74.1586	80.8295	64.8784	77.5106	84.1893	72.3520	79.7764	73.1129	84.7246	75.3196	0.0000	58.8299	64.5397	68.3965	66.8357	83.2642	78.3658	80.2656	79.3886	80.9774	79.3211	79.1379	82.7187	72.6670	80.9768	76.2603	80.1287	79.0137	74.5562	75.6631	92.6381	79.5912
188_SUR	97.3314	97.0371	94.0455	96.6129	97.6174	94.0923	96.5414	98.0542	96.5427	97.8398	99.2757	98.3588	99.0002	97.4073	99.5016	97.8802	97.1882	97.5388	97.8675	98.2445	98.5244	96.0604	98.4759	99.3952	98.2698	98.5889	98.0121	97.8742	97.5065	98.7693	99.2809	98.7830	97.7111	98.2132	99.1315	98.6308	99.0056	96.0449	97.5777	97.2478	97.4751	94.7344	94.3609	96.0268	97.2761	93.6012	95.7751	94.1382	96.8128	99.0089	96.9666	97.5529	96.1435	95.0155	97.5013	97.1116	92.8039	96.8239	92.8283	94.1473	93.8474	93.6644	94.9574	93.5490	98.3171	96.3062	97.6693	97.7697	96.2947	97.8324	99.2469	97.7854	96.3434	95.3018	97.5632	98.4636	95.3647	97.4213	98.5202	98.5450	98.8388	98.9803	98.8629	98.7996	98.5430	95.2736	98.4893	97.6710	95.5461	98.4278	87.2074	87.8191	99.9597	85.0742	85.3352	82.0529	95.0708	89.9552	79.1531	76.7647	80.5277	68.5774	78.8092	83.5743	74.5696	79.4083	70.9521	83.5058	77.0614	61.1317	0.0000	68.0974	72.4934	70.2245	84.6339	80.0157	80.0370	80.9268	82.3027	81.2341	79.3778	84.3599	75.6737	82.0123	78.0126	83.6496	81.2821	75.6895	76.7132	92.5170	81.4164
